206.901426	-974.278579	0.000000
200.889247	-974.278579	49.514752
183.202114	-974.278579	96.151887
154.867941	-974.278579	137.201024
117.533406	-974.278579	170.276535
73.368257	-974.278579	193.456194
24.939211	-974.278579	205.392882
-24.939211	-974.278579	205.392882
-73.368257	-974.278579	193.456194
-117.533406	-974.278579	170.276535
-154.867941	-974.278579	137.201024
-183.202114	-974.278579	96.151887
-200.889247	-974.278579	49.514752
-206.901426	-974.278579	0.000000
-200.889247	-974.278579	-49.514752
-183.202114	-974.278579	-96.151887
-154.867941	-974.278579	-137.201024
-117.533406	-974.278579	-170.276535
-73.368257	-974.278579	-193.456194
-24.939211	-974.278579	-205.392882
24.939211	-974.278579	-205.392882
73.368257	-974.278579	-193.456194
117.533406	-974.278579	-170.276535
154.867941	-974.278579	-137.201024
183.202114	-974.278579	-96.151887
200.889247	-974.278579	-49.514752
205.392882	-930.977309	24.939211
193.456194	-930.977309	73.368257
170.276535	-930.977309	117.533406
137.201024	-930.977309	154.867941
96.151887	-930.977309	183.202114
49.514752	-930.977309	200.889247
0.000000	-930.977309	206.901426
-49.514752	-930.977309	200.889247
-96.151887	-930.977309	183.202114
-137.201024	-930.977309	154.867941
-170.276535	-930.977309	117.533406
-193.456194	-930.977309	73.368257
-205.392882	-930.977309	24.939211
-205.392882	-930.977309	-24.939211
-193.456194	-930.977309	-73.368257
-170.276535	-930.977309	-117.533406
-137.201024	-930.977309	-154.867941
-96.151887	-930.977309	-183.202114
-49.514752	-930.977309	-200.889247
-0.000000	-930.977309	-206.901426
49.514752	-930.977309	-200.889247
96.151887	-930.977309	-183.202114
137.201024	-930.977309	-154.867941
170.276535	-930.977309	-117.533406
193.456194	-930.977309	-73.368257
205.392882	-930.977309	-24.939211
206.901426	-887.676039	0.000000
200.889247	-887.676039	49.514752
183.202114	-887.676039	96.151887
154.867941	-887.676039	137.201024
117.533406	-887.676039	170.276535
73.368257	-887.676039	193.456194
24.939211	-887.676039	205.392882
-24.939211	-887.676039	205.392882
-73.368257	-887.676039	193.456194
-117.533406	-887.676039	170.276535
-154.867941	-887.676039	137.201024
-183.202114	-887.676039	96.151887
-200.889247	-887.676039	49.514752
-206.901426	-887.676039	0.000000
-200.889247	-887.676039	-49.514752
-183.202114	-887.676039	-96.151887
-154.867941	-887.676039	-137.201024
-117.533406	-887.676039	-170.276535
-73.368257	-887.676039	-193.456194
-24.939211	-887.676039	-205.392882
24.939211	-887.676039	-205.392882
73.368257	-887.676039	-193.456194
117.533406	-887.676039	-170.276535
154.867941	-887.676039	-137.201024
183.202114	-887.676039	-96.151887
200.889247	-887.676039	-49.514752
205.392882	-844.374769	24.939211
193.456194	-844.374769	73.368257
170.276535	-844.374769	117.533406
137.201024	-844.374769	154.867941
96.151887	-844.374769	183.202114
49.514752	-844.374769	200.889247
0.000000	-844.374769	206.901426
-49.514752	-844.374769	200.889247
-96.151887	-844.374769	183.202114
-137.201024	-844.374769	154.867941
-170.276535	-844.374769	117.533406
-193.456194	-844.374769	73.368257
-205.392882	-844.374769	24.939211
-205.392882	-844.374769	-24.939211
-193.456194	-844.374769	-73.368257
-170.276535	-844.374769	-117.533406
-137.201024	-844.374769	-154.867941
-96.151887	-844.374769	-183.202114
-49.514752	-844.374769	-200.889247
-0.000000	-844.374769	-206.901426
49.514752	-844.374769	-200.889247
96.151887	-844.374769	-183.202114
137.201024	-844.374769	-154.867941
170.276535	-844.374769	-117.533406
193.456194	-844.374769	-73.368257
205.392882	-844.374769	-24.939211
206.901426	-801.073498	0.000000
200.889247	-801.073498	49.514752
183.202114	-801.073498	96.151887
154.867941	-801.073498	137.201024
117.533406	-801.073498	170.276535
73.368257	-801.073498	193.456194
24.939211	-801.073498	205.392882
-24.939211	-801.073498	205.392882
-73.368257	-801.073498	193.456194
-117.533406	-801.073498	170.276535
-154.867941	-801.073498	137.201024
-183.202114	-801.073498	96.151887
-200.889247	-801.073498	49.514752
-206.901426	-801.073498	0.000000
-200.889247	-801.073498	-49.514752
-183.202114	-801.073498	-96.151887
-154.867941	-801.073498	-137.201024
-117.533406	-801.073498	-170.276535
-73.368257	-801.073498	-193.456194
-24.939211	-801.073498	-205.392882
24.939211	-801.073498	-205.392882
73.368257	-801.073498	-193.456194
117.533406	-801.073498	-170.276535
154.867941	-801.073498	-137.201024
183.202114	-801.073498	-96.151887
200.889247	-801.073498	-49.514752
205.392882	-757.772228	24.939211
193.456194	-757.772228	73.368257
170.276535	-757.772228	117.533406
137.201024	-757.772228	154.867941
96.151887	-757.772228	183.202114
49.514752	-757.772228	200.889247
0.000000	-757.772228	206.901426
-49.514752	-757.772228	200.889247
-96.151887	-757.772228	183.202114
-137.201024	-757.772228	154.867941
-170.276535	-757.772228	117.533406
-193.456194	-757.772228	73.368257
-205.392882	-757.772228	24.939211
-205.392882	-757.772228	-24.939211
-193.456194	-757.772228	-73.368257
-170.276535	-757.772228	-117.533406
-137.201024	-757.772228	-154.867941
-96.151887	-757.772228	-183.202114
-49.514752	-757.772228	-200.889247
-0.000000	-757.772228	-206.901426
49.514752	-757.772228	-200.889247
96.151887	-757.772228	-183.202114
137.201024	-757.772228	-154.867941
170.276535	-757.772228	-117.533406
193.456194	-757.772228	-73.368257
205.392882	-757.772228	-24.939211
206.901426	-714.470958	0.000000
200.889247	-714.470958	49.514752
183.202114	-714.470958	96.151887
154.867941	-714.470958	137.201024
117.533406	-714.470958	170.276535
73.368257	-714.470958	193.456194
24.939211	-714.470958	205.392882
-24.939211	-714.470958	205.392882
-73.368257	-714.470958	193.456194
-117.533406	-714.470958	170.276535
-154.867941	-714.470958	137.201024
-183.202114	-714.470958	96.151887
-200.889247	-714.470958	49.514752
-206.901426	-714.470958	0.000000
-200.889247	-714.470958	-49.514752
-183.202114	-714.470958	-96.151887
-154.867941	-714.470958	-137.201024
-117.533406	-714.470958	-170.276535
-73.368257	-714.470958	-193.456194
-24.939211	-714.470958	-205.392882
24.939211	-714.470958	-205.392882
73.368257	-714.470958	-193.456194
117.533406	-714.470958	-170.276535
